1951,ITEM,20.7,-81.3
1951,ITEM,20.9,-81.6
1951,ITEM,21.0,-82.0
1951,ITEM,21.1,-82.3
1951,ITEM,21.1,-82.6
1951,ITEM,21.2,-82.9
1951,ITEM,21.5,-83.2
1951,ITEM,22.0,-83.3
1951,ITEM,22.5,-83.4
1951,ITEM,23.0,-83.5
1951,ITEM,23.6,-83.6
1951,JIG,28.1,-75.6
1951,JIG,29.4,-75.3
1951,JIG,30.6,-74.8
1951,JIG,31.4,-74.2
1951,JIG,31.9,-73.6
1951,JIG,32.2,-73.0
1951,JIG,32.4,-72.3
1951,JIG,32.7,-71.6
1951,JIG,33.1,-70.7
1951,JIG,33.5,-69.9
1951,JIG,33.9,-69.8
1951,JIG,34.2,-70.4
1951,JIG,34.2,-71.3
1951,JIG,34.0,-72.2
1951,JIG,33.5,-72.5
1951,JIG,32.8,-72.6
1951,JIG,31.9,-72.3
1951,JIG,31.0,-71.8
1951,JIG,30.3,-71.1
1951,JIG,29.8,-70.7
1951,JIG,29.4,-69.9
1951,JIG,29.2,-69.3
1951,JIG,29.0,-65.0
1952,ABLE,14.6,-19.0
1952,ABLE,14.4,-19.6
1952,ABLE,14.3,-19.8
1952,ABLE,14.1,-20.9
1952,ABLE,13.9,-21.5
1952,ABLE,13.7,-22.6
1952,ABLE,13.4,-23.6
1952,ABLE,13.2,-24.7
1952,ABLE,13.0,-25.9
1952,ABLE,12.8,-27.2
1952,ABLE,12.6,-28.3
1952,ABLE,12.4,-29.4
1952,ABLE,12.3,-30.7
1952,ABLE,12.3,-32.1
1952,ABLE,12.3,-33.4
1952,ABLE,12.3,-34.6
1952,ABLE,12.3,-35.4
1952,ABLE,12.3,-36.5
1952,ABLE,12.5,-38.1
1952,ABLE,12.9,-39.8
1952,ABLE,13.3,-41.5
1952,ABLE,13.7,-43.1
1952,ABLE,14.3,-44.7
1952,ABLE,14.9,-46.3
1952,ABLE,15.3,-47.7
1952,ABLE,15.8,-49.1
1952,ABLE,16.4,-51.2
1952,ABLE,17.0,-53.5
1952,ABLE,17.7,-55.5
1952,ABLE,18.4,-57.1
1952,ABLE,19.0,-58.1
1952,ABLE,19.6,-59.1
1952,ABLE,20.1,-60.3
1952,ABLE,20.6,-61.4
1952,ABLE,20.9,-62.2
1952,ABLE,21.2,-62.9
1952,ABLE,21.5,-63.7
1952,ABLE,21.9,-64.7
1952,ABLE,22.3,-65.8
1952,ABLE,23.0,-67.1
1952,ABLE,23.8,-68.5
1952,ABLE,24.7,-69.8
1952,ABLE,25.5,-71.0
1952,ABLE,26.3,-72.2
1952,ABLE,27.1,-73.4
1952,ABLE,27.8,-74.7
1952,ABLE,28.5,-76.2
1952,ABLE,29.2,-77.8
1952,ABLE,29.5,-79.0
1952,ABLE,29.8,-79.7
1952,ABLE,30.7,-80.1
1952,ABLE,31.8,-80.5
1952,ABLE,33.1,-80.8
1952,ABLE,34.4,-81.0
1952,ABLE,35.8,-80.6
1952,ABLE,37.2,-79.7
1952,ABLE,38.3,-78.6
1952,ABLE,39.3,-77.1
1952,ABLE,40.9,-74.8
